,source,start,end,duration,value,unit,sub_children
108,Noah’s Apple Watch,2023-07-09 05:00:00 -0400,2023-07-09 06:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourIdle,,[]
109,Noah’s Apple Watch,2023-07-09 06:00:00 -0400,2023-07-09 07:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourIdle,,[]
110,Noah’s Apple Watch,2023-07-09 07:00:00 -0400,2023-07-09 08:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourIdle,,[]
111,Noah’s Apple Watch,2023-07-09 08:00:00 -0400,2023-07-09 09:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourIdle,,[]
112,Noah’s Apple Watch,2023-07-09 09:00:00 -0400,2023-07-09 10:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourIdle,,[]
113,Noah’s Apple Watch,2023-07-09 10:00:00 -0400,2023-07-09 11:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
114,Noah’s Apple Watch,2023-07-09 11:00:00 -0400,2023-07-09 12:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
115,Noah’s Apple Watch,2023-07-09 12:00:00 -0400,2023-07-09 13:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
116,Noah’s Apple Watch,2023-07-09 13:00:00 -0400,2023-07-09 14:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
117,Noah’s Apple Watch,2023-07-09 14:00:00 -0400,2023-07-09 15:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
118,Noah’s Apple Watch,2023-07-09 15:00:00 -0400,2023-07-09 16:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
119,Noah’s Apple Watch,2023-07-09 16:00:00 -0400,2023-07-09 17:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
120,Noah’s Apple Watch,2023-07-09 17:00:00 -0400,2023-07-09 18:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
121,Noah’s Apple Watch,2023-07-09 18:00:00 -0400,2023-07-09 19:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
122,Noah’s Apple Watch,2023-07-09 19:00:00 -0400,2023-07-09 20:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
123,Noah’s Apple Watch,2023-07-09 21:00:00 -0400,2023-07-09 22:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
124,Noah’s Apple Watch,2023-07-09 22:00:00 -0400,2023-07-09 23:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
125,Noah’s Apple Watch,2023-07-09 23:00:00 -0400,2023-07-10 00:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
126,Noah’s Apple Watch,2023-07-10 00:00:00 -0400,2023-07-10 01:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
127,Noah’s Apple Watch,2023-07-10 08:00:00 -0400,2023-07-10 09:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
128,Noah’s Apple Watch,2023-07-10 09:00:00 -0400,2023-07-10 10:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
129,Noah’s Apple Watch,2023-07-10 10:00:00 -0400,2023-07-10 11:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
130,Noah’s Apple Watch,2023-07-10 11:00:00 -0400,2023-07-10 12:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
131,Noah’s Apple Watch,2023-07-10 12:00:00 -0400,2023-07-10 13:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
132,Noah’s Apple Watch,2023-07-10 13:00:00 -0400,2023-07-10 14:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
133,Noah’s Apple Watch,2023-07-10 14:00:00 -0400,2023-07-10 15:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
134,Noah’s Apple Watch,2023-07-10 15:00:00 -0400,2023-07-10 16:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
135,Noah’s Apple Watch,2023-07-10 16:00:00 -0400,2023-07-10 17:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
136,Noah’s Apple Watch,2023-07-10 17:00:00 -0400,2023-07-10 18:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
137,Noah’s Apple Watch,2023-07-10 20:00:00 -0400,2023-07-10 21:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
138,Noah’s Apple Watch,2023-07-10 21:00:00 -0400,2023-07-10 22:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
139,Noah’s Apple Watch,2023-07-10 22:00:00 -0400,2023-07-10 23:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
140,Noah’s Apple Watch,2023-07-10 23:00:00 -0400,2023-07-11 00:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
141,Noah’s Apple Watch,2023-07-11 00:00:00 -0400,2023-07-11 01:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourIdle,,[]
142,Noah’s Apple Watch,2023-07-11 07:00:00 -0400,2023-07-11 08:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourIdle,,[]
143,Noah’s Apple Watch,2023-07-11 08:00:00 -0400,2023-07-11 09:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
144,Noah’s Apple Watch,2023-07-11 09:00:00 -0400,2023-07-11 10:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
145,Noah’s Apple Watch,2023-07-11 10:00:00 -0400,2023-07-11 11:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
146,Noah’s Apple Watch,2023-07-11 11:00:00 -0400,2023-07-11 12:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourIdle,,[]
147,Noah’s Apple Watch,2023-07-11 12:00:00 -0400,2023-07-11 13:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
148,Noah’s Apple Watch,2023-07-11 13:00:00 -0400,2023-07-11 14:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
149,Noah’s Apple Watch,2023-07-11 14:00:00 -0400,2023-07-11 15:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourIdle,,[]
150,Noah’s Apple Watch,2023-07-11 15:00:00 -0400,2023-07-11 16:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourIdle,,[]
151,Noah’s Apple Watch,2023-07-11 16:00:00 -0400,2023-07-11 17:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourIdle,,[]
152,Noah’s Apple Watch,2023-07-11 17:00:00 -0400,2023-07-11 18:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
153,Noah’s Apple Watch,2023-07-11 18:00:00 -0400,2023-07-11 19:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
154,Noah’s Apple Watch,2023-07-11 19:00:00 -0400,2023-07-11 20:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
155,Noah’s Apple Watch,2023-07-11 20:00:00 -0400,2023-07-11 21:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
156,Noah’s Apple Watch,2023-07-11 22:00:00 -0400,2023-07-11 23:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourIdle,,[]
157,Noah’s Apple Watch,2023-07-12 01:00:00 -0400,2023-07-12 02:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
158,Noah’s Apple Watch,2023-07-12 02:00:00 -0400,2023-07-12 03:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourIdle,,[]
159,Noah’s Apple Watch,2023-07-12 03:00:00 -0400,2023-07-12 04:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourIdle,,[]
160,Noah’s Apple Watch,2023-07-12 04:00:00 -0400,2023-07-12 05:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourIdle,,[]
161,Noah’s Apple Watch,2023-07-12 05:00:00 -0400,2023-07-12 06:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourIdle,,[]
162,Noah’s Apple Watch,2023-07-12 06:00:00 -0400,2023-07-12 07:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourIdle,,[]
163,Noah’s Apple Watch,2023-07-12 07:00:00 -0400,2023-07-12 08:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourIdle,,[]
164,Noah’s Apple Watch,2023-07-12 08:00:00 -0400,2023-07-12 09:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
165,Noah’s Apple Watch,2023-07-12 09:00:00 -0400,2023-07-12 10:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
166,Noah’s Apple Watch,2023-07-12 10:00:00 -0400,2023-07-12 11:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
167,Noah’s Apple Watch,2023-07-12 11:00:00 -0400,2023-07-12 12:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
168,Noah’s Apple Watch,2023-07-12 12:00:00 -0400,2023-07-12 13:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
169,Noah’s Apple Watch,2023-07-12 13:00:00 -0400,2023-07-12 14:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
170,Noah’s Apple Watch,2023-07-12 14:00:00 -0400,2023-07-12 15:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
